"","Title","Word","Num_in_doc","Num_in_total","Prop_in_doc","Prop_in_total","Relative_freq"
"586"," EU Non paper   Crypto assets  Key developments  regulatory concerns and responses   April 2020","study",87,128,0.550006321911746,0.0265103110612202,0.523496010850526
"587"," EU Non paper   Crypto assets  Key developments  regulatory concerns and responses   April 2020","initial",94,220,0.59425970413453,0.0455645971364722,0.548695106998058
"588"," EU Non paper   Crypto assets  Key developments  regulatory concerns and responses   April 2020","central",120,747,0.758629409533443,0.15471251845884,0.603916891074603
"589"," EU Non paper   Crypto assets  Key developments  regulatory concerns and responses   April 2020","httpsssrncomabstract",103,103,0.651156909849538,0.0213325159320756,0.629824393917463
"590"," EU Non paper   Crypto assets  Key developments  regulatory concerns and responses   April 2020","regulatory",144,1050,0.910355291440131,0.217467395424072,0.69288789601606
"591"," EU Non paper   Crypto assets  Key developments  regulatory concerns and responses   April 2020","bank",162,1559,1.02414970287015,0.322887304253455,0.701262398616693
"592"," EU Non paper   Crypto assets  Key developments  regulatory concerns and responses   April 2020","currency",159,1182,1.00518396763181,0.244806153705955,0.760377813925857
"593"," EU Non paper   Crypto assets  Key developments  regulatory concerns and responses   April 2020","financial",202,2364,1.27702617271463,0.48961230741191,0.787413865302719
"594"," EU Non paper   Crypto assets  Key developments  regulatory concerns and responses   April 2020","european",142,389,0.897711467947907,0.0805664922094894,0.817144975738418
"595"," EU Non paper   Crypto assets  Key developments  regulatory concerns and responses   April 2020","cryptocurrencies",143,294,0.90403337969402,0.0608908707187401,0.843142508975279
"596"," EU Non paper   Crypto assets  Key developments  regulatory concerns and responses   April 2020","stablecoins",146,338,0.922999114932356,0.0700037901460345,0.852995324786321
"597"," EU Non paper   Crypto assets  Key developments  regulatory concerns and responses   April 2020","eu",153,392,0.96725249715514,0.0811878276249868,0.886064669530153
"598"," EU Non paper   Crypto assets  Key developments  regulatory concerns and responses   April 2020","coin",161,310,1.01782779112404,0.0642046596013926,0.953623131522643
"599"," EU Non paper   Crypto assets  Key developments  regulatory concerns and responses   April 2020","electronically",234,253,1.47932734859021,0.052399286706943,1.42692806188327
"600"," EU Non paper   Crypto assets  Key developments  regulatory concerns and responses   April 2020","cryptoassets",359,1164,2.26956631685422,0.241078141212971,2.02848817564125
"601"," EUR Lex   52020PC0596   EN   EUR Lex","rule",18,455,0.113794411430016,0.0942358713504311,0.0195585400795853
"602"," EUR Lex   52020PC0596   EN   EUR Lex","requirement",29,1028,0.183335440637249,0.212910935710425,0.0295754950731758
"603"," EUR Lex   52020PC0596   EN   EUR Lex","crypto",19,736,0.120116323176128,0.152434288602016,0.0323179654258876
"604"," EUR Lex   52020PC0596   EN   EUR Lex","ensure",27,659,0.170691617145025,0.136486679604251,0.0342049375407739
"605"," EUR Lex   52020PC0596   EN   EUR Lex","system",38,986,0.240232646352257,0.204212239893462,0.0360204064587952
"606"," EUR Lex   52020PC0596   EN   EUR Lex","management",18,320,0.113794411430016,0.0662757776530504,0.047518633776966
"607"," EUR Lex   52020PC0596   EN   EUR Lex","firm",19,271,0.120116323176128,0.0561272991999271,0.0639890239762014
"608"," EUR Lex   52020PC0596   EN   EUR Lex","dlt",28,489,0.177013528891137,0.101277672726068,0.0757358561650689
"609"," EUR Lex   52020PC0596   EN   EUR Lex","instrument",22,299,0.139082058414465,0.061926429744569,0.0771556286698955
"610"," EUR Lex   52020PC0596   EN   EUR Lex","investment",29,494,0.183335440637249,0.102313231751897,0.0810222088853521
"611"," EUR Lex   52020PC0596   EN   EUR Lex","trade",44,924,0.278164116828929,0.191371307973183,0.0867928088557459
"612"," EUR Lex   52020PC0596   EN   EUR Lex","paragraph",28,421,0.177013528891137,0.0871940699747945,0.0898194589163422
"613"," EUR Lex   52020PC0596   EN   EUR Lex","provision",32,534,0.202301175875585,0.110597703958528,0.0917034719170568
"614"," EUR Lex   52020PC0596   EN   EUR Lex","communication",17,69,0.107472499683904,0.014290714556439,0.0931817851274654
"615"," EUR Lex   52020PC0596   EN   EUR Lex","regime",20,145,0.12643823492224,0.0300312117490385,0.096407023173202
"616"," EUR Lex   52020PC0596   EN   EUR Lex","digital",35,1543,0.221266911113921,0.319573515370803,0.0983066042568818
"617"," EUR Lex   52020PC0596   EN   EUR Lex","infrastructure",24,253,0.151725881906689,0.052399286706943,0.0993265951997456
"618"," EUR Lex   52020PC0596   EN   EUR Lex","technology",31,466,0.195979264129473,0.0965141012072547,0.099465162922218
"619"," EUR Lex   52020PC0596   EN   EUR Lex","page",25,272,0.158047793652801,0.0563344110050929,0.101713382647708
"620"," EUR Lex   52020PC0596   EN   EUR Lex","include",24,1224,0.151725881906689,0.253504849522918,0.101778967616229
"621"," EUR Lex   52020PC0596   EN   EUR Lex","continuity",18,51,0.113794411430016,0.0105627020634549,0.103231709366562
"622"," EUR Lex   52020PC0596   EN   EUR Lex","accordance",28,327,0.177013528891137,0.0677255602892109,0.109287968601926
"623"," EUR Lex   52020PC0596   EN   EUR Lex","follow",35,486,0.221266911113921,0.10065633731057,0.12061057380335
"624"," EUR Lex   52020PC0596   EN   EUR Lex","information",17,1108,0.107472499683904,0.229479880123687,0.122007380439783
"625"," EUR Lex   52020PC0596   EN   EUR Lex","replace",23,85,0.145403970160577,0.0176045034390915,0.127799466721485
"626"," EUR Lex   52020PC0596   EN   EUR Lex","ict",23,24,0.145403970160577,0.00497068332397878,0.140433286836598
"627"," EUR Lex   52020PC0596   EN   EUR Lex","business",21,1393,0.132760146668353,0.288506744595935,0.155746597927583
"628"," EUR Lex   52020PC0596   EN   EUR Lex","resilience",28,99,0.177013528891137,0.0205040687114125,0.156509460179724
"629"," EUR Lex   52020PC0596   EN   EUR Lex","pc",26,29,0.164369705398913,0.0060062423498077,0.158363463049105
"630"," EUR Lex   52020PC0596   EN   EUR Lex","en",27,34,0.170691617145025,0.00704180137563661,0.163649815769388
"631"," EUR Lex   52020PC0596   EN   EUR Lex","oj",28,38,0.177013528891137,0.00787024859629974,0.169143280294837
"632"," EUR Lex   52020PC0596   EN   EUR Lex","risk",40,2044,0.252876469844481,0.42333652975886,0.170460059914379
"633"," EUR Lex   52020PC0596   EN   EUR Lex","dora",28,29,0.177013528891137,0.0060062423498077,0.171007286541329
"634"," EUR Lex   52020PC0596   EN   EUR Lex","xx",28,28,0.177013528891137,0.00579913054464191,0.171214398346495
"635"," EUR Lex   52020PC0596   EN   EUR Lex","operational",34,174,0.214944999367809,0.0360374540988462,0.178907545268963
"636"," EUR Lex   52020PC0596   EN   EUR Lex","market",63,993,0.398280440005058,0.205662022529622,0.192618417475435
"637"," EUR Lex   52020PC0596   EN   EUR Lex","amend",40,186,0.252876469844481,0.0385227957608356,0.214353674083645
"638"," EUR Lex   52020PC0596   EN   EUR Lex","proposal",41,118,0.259198381590593,0.0244391930095624,0.234759188581031
"639"," EUR Lex   52020PC0596   EN   EUR Lex","parliament",43,123,0.271842205082817,0.0254747520353913,0.246367453047426
"640"," EUR Lex   52020PC0596   EN   EUR Lex","council",45,137,0.284486028575041,0.0283743173077122,0.256111711267329
"641"," EUR Lex   52020PC0596   EN   EUR Lex","article",65,737,0.410924263497282,0.152641400407182,0.2582828630901
"642"," EUR Lex   52020PC0596   EN   EUR Lex","regulation",78,1002,0.493109116196738,0.207526028776114,0.285583087420624
"643"," EUR Lex   52020PC0596   EN   EUR Lex","financial",31,2364,0.195979264129473,0.48961230741191,0.293633043282437
"644"," EUR Lex   52020PC0596   EN   EUR Lex","eurlex",50,50,0.316095587305601,0.0103555902582891,0.305739997047312
"645"," EUR Lex   52020PC0596   EN   EUR Lex","european",62,389,0.391958528258946,0.0805664922094894,0.311392036049456
"646"," EUR Lex   52020PC0596   EN   EUR Lex","ec",55,95,0.347705146036161,0.0196756214907494,0.328029524545412
"647"," EUR Lex   52020PC0596   EN   EUR Lex","service",27,2904,0.170691617145025,0.601452682201433,0.430761065056408
"648"," EUR Lex   52020PC0596   EN   EUR Lex","directive",112,258,0.708054115564547,0.0534348457327719,0.654619269831775
"649"," EUR Lex   52020PC0596   EN   EUR Lex","asset",21,3808,0.132760146668353,0.7886817540713,0.655921607402948
"650"," EUR Lex   52020PC0596   EN   EUR Lex","eu",120,392,0.758629409533443,0.0811878276249868,0.677441581908456
"651"," Executive summary Final","price",7,211,0.0442533822227842,0.0437005908899801,0.000552791332804031
"652"," Executive summary Final","accept",7,207,0.0442533822227842,0.042872143669317,0.00138123855346716
"653"," Executive summary Final","challenge",7,203,0.0442533822227842,0.0420436964486539,0.00220968577413029
"654"," Executive summary Final","measure",10,330,0.0632191174611202,0.0683468957047083,0.00512777824358804
"655"," Executive summary Final","balance",5,125,0.0316095587305601,0.0258889756457228,0.00572058308483729
"656"," Executive summary Final","vc",17,568,0.107472499683904,0.117639505334165,0.0101670056502601
"657"," Executive summary Final","remain",6,117,0.0379314704766721,0.0242320812043966,0.0136993892722756
"658"," Executive summary Final","bitcoin",10,238,0.0632191174611202,0.0492926096294563,0.013926507831664
"659"," Executive summary Final","numb",6,253,0.0379314704766721,0.052399286706943,0.0144678162302709
"660"," Executive summary Final","stability",7,284,0.0442533822227842,0.0588197526670823,0.0145663704442981
"661"," Executive summary Final","depend",7,135,0.0442533822227842,0.0279600936973807,0.0162932885254035
"662"," Executive summary Final","prudential",8,162,0.0505752939688962,0.0335521124368568,0.0170231815320394
"663"," Executive summary Final","ecb",7,113,0.0442533822227842,0.0234036339837334,0.0208497482390507
"664"," Executive summary Final","reduce",6,81,0.0379314704766721,0.0167760562184284,0.0211554142582437
"665"," Executive summary Final","question",8,139,0.0505752939688962,0.0287885409180438,0.0217867530508524
"666"," Executive summary Final","central",21,747,0.132760146668353,0.15471251845884,0.0219523717904871
"667"," Executive summary Final","instrument",6,299,0.0379314704766721,0.061926429744569,0.0239949592678969
"668"," Executive summary Final","paper",8,365,0.0505752939688962,0.0755958088855107,0.0250205149166145
"669"," Executive summary Final","argue",5,12,0.0316095587305601,0.00248534166198939,0.0291242170685707
"670"," Executive summary Final","official",6,40,0.0379314704766721,0.00828447220663131,0.0296469982700408
"671"," Executive summary Final","traditional",9,130,0.0568972057150082,0.0269245346715517,0.0299726710434565
"672"," Executive summary Final","quality",7,67,0.0442533822227842,0.0138764909461074,0.0303768912766767
"673"," Executive summary Final","replace",8,85,0.0505752939688962,0.0176045034390915,0.0329707905298047
"674"," Executive summary Final","major",7,51,0.0442533822227842,0.0105627020634549,0.0336906801593293
"675"," Executive summary Final","liquidity",10,134,0.0632191174611202,0.0277529818922149,0.0354661355689054
"676"," Executive summary Final","policymaker",6,11,0.0379314704766721,0.00227822985682361,0.0356532406198485
"677"," Executive summary Final","policy",24,531,0.151725881906689,0.109976368543031,0.041749513363658
"678"," Executive summary Final","nonstandard",7,7,0.0442533822227842,0.00144978263616048,0.0428035995866237
"679"," Executive summary Final","crisis",8,20,0.0505752939688962,0.00414223610331565,0.0464330578655805
"680"," Executive summary Final","form",7,443,0.0442533822227842,0.0917505296884417,0.0474971474656576
"681"," Executive summary Final","monetary",18,295,0.113794411430016,0.0610979825239059,0.0526964289061105
"682"," Executive summary Final","investment",7,494,0.0442533822227842,0.102313231751897,0.0580598495291125
"683"," Executive summary Final","credit",15,173,0.0948286761916804,0.0358303422936804,0.058998333898
"684"," Executive summary Final","currency",49,1182,0.309773675559489,0.244806153705955,0.0649675218535341
"685"," Executive summary Final","cryptocurrencies",23,294,0.145403970160577,0.0608908707187401,0.0845130994418364
"686"," Executive summary Final","money",19,999,0.120116323176128,0.206904693360617,0.0867883701844884
"687"," Executive summary Final","collateral",16,36,0.101150587937792,0.00745602498596817,0.0936945629518242
"688"," Executive summary Final","bank",35,1559,0.221266911113921,0.322887304253455,0.101620393139534
"689"," Executive summary Final","system",12,986,0.0758629409533443,0.204212239893462,0.128349298940117
"690"," Executive summary Final","market",11,993,0.0695410292072323,0.205662022529622,0.13612099332239
"691"," Executive summary Final","issue",7,940,0.0442533822227842,0.194685096855836,0.150431714633052
"692"," Executive summary Final","regulation",8,1002,0.0505752939688962,0.207526028776114,0.156950734807218
"693"," Executive summary Final","transaction",11,1211,0.0695410292072323,0.250812396055763,0.181271366848531
"694"," Executive summary Final","include",9,1224,0.0568972057150082,0.253504849522918,0.19660764380791
"695"," Executive summary Final","digital",7,1543,0.0442533822227842,0.319573515370803,0.275320133148018
"696"," Executive summary Final","provide",7,1589,0.0442533822227842,0.329100658408429,0.284847276185644
"697"," Executive summary Final","risk",20,2044,0.12643823492224,0.42333652975886,0.296898294836619
